onset	duration	trial_type
0.1318219000022509	1.0000079999954323	body1_scr_static.jpeg
1.1362064000059036	2.000007299997378	Fixation
3.188944600005925	1.0000082000042312	body11_static.jpeg
4.193411899999774	2.0000089000022854	Fixation
6.24267300000065	1.0000083999984781	body14_static.jpeg
7.246862300002249	2.000007700000424	Fixation
