onset	duration	stimuli	trial_type
0.05386450000514742	2.000014300007024	:; $+	Noise
2.069035000007716	2.000009000010323	 #^=-	Noise
4.073598900009529	2.000008200004231	:?$µ	Noise
6.07748820001143	2.000008799994248	###	Noise
8.093778000009479	2.0000093999988167	Pommmmmme	Stimuli
10.098053200010327	2.000008600007277	:; $+	Noise
12.102879800004303	2.000009000010323	 #^=-	Noise
14.107375200008391	2.0000100000033854	:?$µ	Noise
16.11170390000916	2.000008200004231	###	Noise
