onset	duration	trial_type	stim_file
0.11459240000112914	2.0000068999943323	Fixation	None
2.114765999998781	15.008015200000955	Stimuli	Paradigme_video/Stimuli/body3.mp4
17.198225000000093	2.000006800008123	Fixation	None
19.19844260001264	15.007144000002882	Stimuli	Paradigme_video/Stimuli/body3_scr.mp4
34.30491110000003	2.00000510000973	Fixation	None
36.3051351000031	15.000882300009835	Stimuli	Paradigme_video/Stimuli/body7_scr.mp4
51.38690370001132	2.000006999995094	Fixation	None
53.38709280001058	15.017621799997869	Stimuli	Paradigme_video/Stimuli/body8_scr.mp4
68.41788200000883	2.0000881000014488	Fixation	None
