onset	duration	trial_type	reaction	stim_file
2.6759607000058168	2.0000090999965323	Fixation	None	None
6.679245800005447	2.0000138000032166	stimuli	None	AM32NES.JPG
10.682893500001228	2.000015000005078	Fixation	None	None
14.691940600001544	2.0000137999959406	stimuli	None	AM32ANS.JPG
18.69981970000663	2.000007299997378	Fixation	None	None
