onset	duration	trial_type	angle	stim_file
0.0067180000005464535	1.0000061999999161	Stimuli	0	body1_scr_static.jpeg
1.0095650000002934	1.0000077999975474	Fixation	None	None
2.012697500002105	1.0000079000019468	Stimuli	23	body11_static.jpeg
3.015751499999169	1.0000064999985625	Fixation	None	None
4.018832300000213	1.0000072000002547	Stimuli	75	body14B_scr_static.jpeg
5.0215965999996115	1.0000072000002547	Fixation	None	None
