onset	duration	trial_type	stim_file
0.1051465000018652	1.0000048999972933	Fixation	None
1.1053098000011232	1.001274399997783	Stimuli	Paradigme_video/Stimuli/body3.mp4
2.202617500002816	1.000006600002962	Fixation	None
3.202762700002495	1.011037899999792	Stimuli	Paradigme_video/Stimuli/body3_scr.mp4
4.31187250000221	1.0000051000024541	Fixation	None
5.311793700002454	1.013537600003474	Stimuli	Paradigme_video/Stimuli/body7_scr.mp4
6.449875600002997	1.0000170000021171	Fixation	None
7.450376200002211	1.0065765000035753	Stimuli	Paradigme_video/Stimuli/body8_scr.mp4
8.465763500000321	1.0001174000026367	Fixation	None
