onset	duration	trial_type	angle	stim_file
0.007368399994447827	2.000006399990525	Stimuli	0	body1_scr_static.jpeg
2.0101422000007005	2.0000058000005083	Fixation	None	None
4.013626200001454	2.000006999995094	Stimuli	23	body11_static.jpeg
6.017007599992212	2.0000068999943323	Fixation	None	None
8.020836800002144	2.0000043000036385	Stimuli	75	body14B_scr_static.jpeg
10.023421799996868	2.0000052000104915	Fixation	None	None
