onset	duration	trial_type	stim_file
3.1145950999998604	3.0000093999988167	stimuli	AM32NES.JPG
6.124896399996942	3.000006400005077	stimuli	AM32ANS.JPG
9.128015999995114	3.0000119999967865	stimuli	AM31SAS.JPG
12.131626299997151	3.0000062999970396	stimuli	AM31DIS.JPG
15.13492089999636	3.0000128999963636	stimuli	AM31HAS.JPG
