onset	duration	stimuli	trial_type
0.02686369999901217	1.0000079999990703	:; $+	Noise
1.0338109999993321	1.0000078000011854	 #^=-	Noise
2.0382343999990553	1.000008600000001	:?$µ	Noise
3.0424146999994264	1.000009499999578	###	Noise
4.047060200000487	1.0000092999998742	1	Stimuli
5.062964400000055	1.0000089999994088	:; $+	Noise
6.066950700000234	1.0000082999995357	 #^=-	Noise
7.071457000000009	1.0000058999994508	:?$µ	Noise
8.075390300000436	1.0000067000000854	###	Noise
