onset	duration	trial_type	angle	stim_file
0.006783099997846875	3.0000067000000854	Stimuli	0	body1_scr_static.jpeg
3.009902299996611	1.0000049999980547	Fixation	None	None
4.01289529999849	3.0000046999994083	Stimuli	23	body11_static.jpeg
7.0153729999983625	1.0000068000008469	Fixation	None	None
8.018005199999607	3.000005700003385	Stimuli	75	body14B_scr_static.jpeg
11.020502499999566	1.0000068000008469	Fixation	None	None
