onset	duration	trial_type	angle	stim_file
0.03046120000362862	1.0000058000005083	Stimuli	0	body1_scr_static.jpeg
1.033680299995467	1.000008600007277	Fixation	None	None
2.0607753999938723	1.0000058000005083	Stimuli	23	body11_static.jpeg
3.0643661999929463	1.0000073999981396	Fixation	None	None
4.091708299994934	1.0000085000065155	Stimuli	180	body14_static.jpeg
5.09481070000038	1.0000069999950938	Fixation	None	None
