onset	duration	trial_type	stim_file
0.10654619999695569	1.0000069999950938	Fixation	None
1.1067647000018042	1.0041028000123333	Stimuli	Paradigme_video/Stimuli/body3.mp4
2.2107249999971827	1.0000067000073614	Fixation	None
3.210966099999496	1.0043490000098245	Stimuli	Paradigme_video/Stimuli/body3_scr.mp4
4.3603852999949595	1.000006400005077	Fixation	None
5.36057589999109	1.0033236000017496	Stimuli	Paradigme_video/Stimuli/body7_scr.mp4
6.571582699994906	1.000034600001527	Fixation	None
7.573445399990305	1.0058350999897812	Stimuli	Paradigme_video/Stimuli/body8_scr.mp4
8.587784999996074	1.0000144000077853	Fixation	None
