onset	duration	trial_type	reaction	stim_file
3.107707899995148	3.0000061000027927	stimuli	1.2868069000032847	AM32NES.JPG
6.1170533999975305	3.000011500000255	stimuli	1.7471667999998317	AM32ANS.JPG
9.124918399997114	3.0000086999934865	stimuli	1.9307558999935281	AM31SAS.JPG
12.133588699995016	3.000009299998055	stimuli	2.7015795999977854	AM31DIS.JPG
15.141600199996901	3.0000122000055853	stimuli		AM31HAS.JPG
