onset	duration	trial_type	angle	stim_file
0.029995199998666067	2.00000639999962	Stimuli	0	body1_scr_static.jpeg
2.0327045999983966	1.0000068000008469	Fixation	None	None
3.0361858999986	2.000008799999705	Stimuli	23	body11_static.jpeg
5.038899599998331	1.0000080999998318	Fixation	None	None
6.042200799998682	2.000006599999324	Stimuli	75	body14B_scr_static.jpeg
8.044895099999849	1.0000068999997893	Fixation	None	None
