onset	duration	trial_type	angle	stim_file
0.006803000000218162	3.0000063000006776	Stimuli	0	body1_scr_static.jpeg
3.0096670999992057	1.000006400001439	Fixation	None	None
4.015272799999366	3.0000080999998318	Stimuli	23	body11_static.jpeg
7.018377000000328	1.0000053999974625	Fixation	None	None
8.021566200000962	3.0000055999989854	Stimuli	75	body14B_scr_static.jpeg
11.024067099999229	1.0000054000011005	Fixation	None	None
