onset	duration	block_type	stim_file	trial_type
0.4487554000224918	2.000009199982742	None	None	Fixation
2.45069820000208	2.000009900017176	house_.jpg	house_16.jpg	Stimuli
4.45449840000947	2.0000112999987323	None	None	Fixation
6.457054800004698	2.000011899974197	house_.jpg	house_01.jpg	Stimuli
8.473827700014226	2.000010599993402	None	None	Fixation
10.476877300010528	2.0000081999751274	house_.jpg1	house_17.jpg	Stimuli
12.480811400018865	2.0000105000217445	None	None	Fixation
14.483635600015987	2.0000091000110842	house_.jpg1	house_02.jpg	Stimuli
