onset	duration	trial_type	angle	stim_file
0.00663910000002943	3.0000063000006776	Stimuli	0	body1_scr_static.jpeg
3.009352699998999	1.000014099998225	Fixation	None	None
4.012586900000315	3.0000073999981396	Stimuli	23	body11_static.jpeg
7.015438499998709	1.0000083000013547	Fixation	None	None
8.019129000000248	3.0000067000000854	Stimuli	75	body14B_scr_static.jpeg
11.021752399999968	1.0000082000005932	Fixation	None	None
