onset	duration	stimuli	trial_type
0.002188800004660152	4.000007800001185	Cross	Fixation
4.008433499999228	3.243817399998079	grøn_yellow	Stimuli
7.508774300004006	4.000007900001947	Cross	Fixation
11.51326120000158	3.16615759999695	rød_blue	Stimuli
14.722799200004374	4.000008800001524	Cross	Fixation
