onset	duration	stimuli	trial_type
0.001822300000640098	1.0000079000019468	Cross	Fixation
1.007812700001523	1.1604599999991478	grøn_yellow	Stimuli
2.226052999998501	1.0000087000007625	Cross	Fixation
3.2303946999963955	1.1539016000024276	rød_blue	Stimuli
4.419729200002621	1.0000073999981396	Cross	Fixation
