block_type	word	response	response_time
friend	efficace	[]	1.4137828999955673
friend	patient	[]	0.33642690000124276
friend	sincère	[]	3.853004599994165
friend	énergisé	[]	3.928340099999332
friend	chaleureux	[]	3.7416855999908876
friend	ragoteur	[]	3.434671299997717
friend	grande-gueule	[]	0.1922913000016706
friend	obtus	[]	0.207680799998343
friend	maladroit	[]	0.16375629999674857
friend	doué	[]	0.16567980000399984
