onset	duration	trial_type	stim_file
0.1033625000018219	1.0000041000021156	Fixation	None
1.1035130000018398	1.0022392000028049	Stimuli	Paradigme_video/Stimuli/body3.mp4
2.199308600000222	1.0000069000016083	Fixation	None
3.19951950000177	1.010385800000222	Stimuli	Paradigme_video/Stimuli/body3_scr.mp4
4.311494000001403	1.0000067000000854	Fixation	None
5.311671999999817	1.0015042999984871	Stimuli	Paradigme_video/Stimuli/body7_scr.mp4
6.4482317000001785	1.0000078000011854	Fixation	None
7.448649900001328	1.008356799997273	Stimuli	Paradigme_video/Stimuli/body8_scr.mp4
8.464409700001852	1.0000123999998323	Fixation	None
