onset	duration	trial_type	angle	stim_file
0.006940999999642372	1.000006400001439	Stimuli	0	body1_scr_static.jpeg
1.009464200000366	1.0000058000005083	Fixation	None	None
2.0121837000006053	1.0000070999994932	Stimuli	23	body11_static.jpeg
3.0143491999988328	1.0000074000017776	Fixation	None	None
4.01744079999844	1.0000063000006776	Stimuli	75	body14B_scr_static.jpeg
5.019629200000054	1.0000046000022849	Fixation	None	None
